Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
1219583,Credit card,,Closing/Cancelling account,,VA,20111,Web,2/1/2015,2/1/2015,JPMorgan Chase,Closed with explanation,Yes,No
1219636,Credit card,,Other,,NY,10452,Web,2/1/2015,2/5/2015,"Portfolio Recovery Associates, Inc.",Closed with explanation,Yes,Yes
1219600,Credit card,,Identity theft / Fraud / Embezzlement,,CO,80125,Web,2/1/2015,2/3/2015,Wells Fargo,Closed with monetary relief,Yes,No
1219635,Credit card,,Billing disputes,,CA,95959,Web,2/1/2015,2/1/2015,GE Capital Retail,Closed with monetary relief,Yes,No
1219659,Credit card,,Customer service / Customer relations,,AZ,85715,Web,2/1/2015,2/1/2015,Citibank,Closed with explanation,Yes,No
1219658,Credit card,,Delinquent account,,SC,29901,Web,2/1/2015,2/1/2015,Citibank,Closed with non-monetary relief,Yes,No
1219651,Credit card,,Identity theft / Fraud / Embezzlement,,TX,77429,Web,2/1/2015,2/1/2015,Citibank,Closed with monetary relief,Yes,No
1219681,Credit card,,Billing disputes,,SC,29909,Web,2/1/2015,2/6/2015,Bank of America,Closed with explanation,Yes,No
1219700,Credit card,,Identity theft / Fraud / Embezzlement,,CA,95776,Web,2/1/2015,2/1/2015,U.S. Bancorp,Closed with monetary relief,Yes,No
1219730,Credit card,,Billing statement,,FL,32907,Web,2/1/2015,2/5/2015,Barclays,Closed with explanation,Yes,No
1219759,Credit card,,Billing disputes,,AZ,85304,Web,2/1/2015,2/1/2015,Citibank,Closed with monetary relief,Yes,No
1219760,Credit card,,Customer service / Customer relations,,CA,92014,Web,2/1/2015,2/3/2015,U.S. Bancorp,Closed with monetary relief,Yes,No
1219932,Credit card,,Billing disputes,,CA,94952,Web,2/1/2015,2/2/2015,Capital One,Closed with explanation,Yes,No
1219617,Credit card,,Credit card protection / Debt protection,,AZ,85929,Web,1/31/2015,2/5/2015,Wells Fargo,Closed with explanation,Yes,No
1219928,Credit card,,Credit card protection / Debt protection,,AZ,85282,Web,1/31/2015,2/1/2015,JPMorgan Chase,Closed with monetary relief,Yes,No
1219348,Credit card,,Closing/Cancelling account,,CA,94590,Web,1/31/2015,2/5/2015,JPMorgan Chase,Closed with explanation,Yes,No
1219364,Credit card,,Payoff process,,TX,79936,Web,1/31/2015,1/31/2015,Army and Air Force Exchange Service,Closed with explanation,Yes,No
1219401,Credit card,,Identity theft / Fraud / Embezzlement,,IL,60462,Web,1/31/2015,1/31/2015,Capital One,Closed with explanation,Yes,No
1219502,Credit card,,Identity theft / Fraud / Embezzlement,,PA,17602,Web,1/31/2015,1/31/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1219410,Credit card,,Payoff process,,TX,77253,Web,1/31/2015,1/31/2015,JPMorgan Chase,Closed with explanation,Yes,No
1219478,Credit card,,Credit card protection / Debt protection,,CA,91308,Web,1/31/2015,1/31/2015,Discover,Closed with explanation,Yes,No
1219458,Credit card,,Billing disputes,,KY,40769,Web,1/31/2015,1/31/2015,Citibank,Closed with non-monetary relief,Yes,Yes
1219467,Credit card,,Delinquent account,,MO,65079,Web,1/31/2015,2/3/2015,Encore Capital Group,Closed with explanation,Yes,Yes
1219477,Credit card,,Identity theft / Fraud / Embezzlement,,IN,46321,Web,1/31/2015,1/31/2015,Discover,Closed with explanation,Yes,No
1219565,Credit card,,Identity theft / Fraud / Embezzlement,,AZ,85143,Web,1/31/2015,2/5/2015,GE Capital Retail,Closed with non-monetary relief,Yes,No
1219481,Credit card,,Credit line increase/decrease,,CA,92703,Web,1/31/2015,1/31/2015,GE Capital Retail,Closed with explanation,Yes,No
1219535,Credit card,,Credit line increase/decrease,,IL,62002,Web,1/31/2015,2/5/2015,GE Capital Retail,Closed with explanation,Yes,Yes
1217772,Credit card,,Closing/Cancelling account,,CA,92122,Web,1/30/2015,2/13/2015,Capital One,Closed with explanation,Yes,No
1217773,Credit card,,Other,,MA,1904,Web,1/30/2015,1/30/2015,Bank of America,Closed with explanation,Yes,Yes
1217776,Credit card,,Delinquent account,,FL,32669,Web,1/30/2015,1/30/2015,Capital One,Closed with explanation,Yes,No
1217834,Credit card,,Credit determination,,WY,82435,Postal mail,1/30/2015,2/4/2015,Bank of the West,Closed with explanation,Yes,No
1217931,Credit card,,Late fee,,NJ,8033,Phone,1/30/2015,2/4/2015,GE Capital Retail,Closed with monetary relief,Yes,No
1217934,Credit card,,Credit determination,,NY,11432,Postal mail,1/30/2015,2/3/2015,TD Bank,Closed with explanation,Yes,No
1217956,Credit card,,Identity theft / Fraud / Embezzlement,,MN,55438,Web,1/30/2015,1/30/2015,Discover,Closed with monetary relief,Yes,No
1217949,Credit card,,Customer service / Customer relations,,RI,2920,Web,1/30/2015,1/30/2015,Citibank,Closed with non-monetary relief,Yes,No
1218247,Credit card,,Billing statement,,IL,62702,Referral,1/30/2015,2/4/2015,GE Capital Retail,Closed with monetary relief,Yes,No
1218183,Credit card,,Credit determination,,CA,94118,Postal mail,1/30/2015,2/4/2015,Barclays,Closed with explanation,Yes,No
1218083,Credit card,,Credit card protection / Debt protection,,CA,93449,Web,1/30/2015,1/30/2015,Barclays,Closed with monetary relief,Yes,No
1218028,Credit card,,Other,,NY,14228,Phone,1/30/2015,1/30/2015,Bank of America,Closed with explanation,Yes,No
1218022,Credit card,,Closing/Cancelling account,,NE,68005,Web,1/30/2015,1/30/2015,Pentagon FCU,Closed with non-monetary relief,Yes,No
1218128,Credit card,,Identity theft / Fraud / Embezzlement,,CA,92861,Postal mail,1/30/2015,2/24/2015,Capital One,Closed with explanation,Yes,No
1218136,Credit card,,Transaction issue,,CO,80210,Phone,1/30/2015,1/30/2015,Bank of America,Closed with explanation,Yes,No
1218254,Credit card,,Credit line increase/decrease,,MN,55372,Referral,1/30/2015,2/4/2015,GE Capital Retail,Closed with explanation,Yes,Yes
1218256,Credit card,,Billing disputes,,IL,62650,Referral,1/30/2015,2/4/2015,Citibank,Closed with explanation,Yes,Yes
1218333,Credit card,,Credit determination,,KY,40383,Postal mail,1/30/2015,2/4/2015,GE Capital Retail,Closed with non-monetary relief,Yes,No
1218353,Credit card,,Transaction issue,,NY,10128,Postal mail,1/30/2015,2/4/2015,JPMorgan Chase,Closed with explanation,Yes,No
1218371,Credit card,,Bankruptcy,,NY,14075,Postal mail,1/30/2015,2/4/2015,Bank of America,Closed with explanation,Yes,Yes
1218528,Credit card,,Identity theft / Fraud / Embezzlement,,CA,93950,Web,1/30/2015,1/30/2015,Capital One,Closed with explanation,Yes,No
1218593,Credit card,,Forbearance / Workout plans,,NY,11710,Web,1/30/2015,1/30/2015,Citibank,Closed with explanation,Yes,No
1218676,Credit card,,APR or interest rate,,OH,44116,Referral,1/30/2015,2/4/2015,KeyBank NA,Closed with explanation,Yes,No
1218742,Credit card,,Identity theft / Fraud / Embezzlement,,NY,10475,Referral,1/30/2015,2/3/2015,JPMorgan Chase,Closed with explanation,Yes,No
1218764,Credit card,,Late fee,,HI,96782,Referral,1/30/2015,2/4/2015,Bank of America,Closed with non-monetary relief,Yes,Yes
1218876,Credit card,,Arbitration,,MI,48073,Web,1/30/2015,2/5/2015,Stillman Law Office,Closed with explanation,Yes,Yes
1218896,Credit card,,Sale of account,,FL,33679,Web,1/30/2015,2/4/2015,GE Capital Retail,Closed with explanation,Yes,No
1218967,Credit card,,Credit card protection / Debt protection,,SC,29485,Web,1/30/2015,2/5/2015,GE Capital Retail,Closed with monetary relief,Yes,No
1218991,Credit card,,Credit determination,,VA,20111,Web,1/30/2015,1/30/2015,JPMorgan Chase,Closed with non-monetary relief,Yes,No
1219269,Credit card,,Billing disputes,,AZ,86301,Web,1/30/2015,1/31/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1219292,Credit card,,Identity theft / Fraud / Embezzlement,,NY,11215,Referral,1/30/2015,2/4/2015,Capital One,Closed with explanation,Yes,No
1219324,Credit card,,Identity theft / Fraud / Embezzlement,,AR,72223,Web,1/30/2015,2/18/2015,GE Capital Retail,Closed with non-monetary relief,Yes,No
1217483,Credit card,,Identity theft / Fraud / Embezzlement,,PA,15668,Web,1/30/2015,2/4/2015,Capital One,Closed with explanation,Yes,No
1217516,Credit card,,Identity theft / Fraud / Embezzlement,,NC,27025,Web,1/30/2015,2/5/2015,Barclays,Closed with non-monetary relief,Yes,No
1217514,Credit card,,Transaction issue,,CA,95035,Web,1/30/2015,2/4/2015,Amex,Closed with explanation,Yes,Yes
1217539,Credit card,,Identity theft / Fraud / Embezzlement,,NC,28273,Web,1/30/2015,1/30/2015,GE Capital Retail,Closed with non-monetary relief,Yes,No
1217558,Credit card,,Billing disputes,,NY,11223,Web,1/30/2015,1/30/2015,Amex,Closed with explanation,Yes,Yes
1217571,Credit card,,Late fee,,MA,2122,Web,1/30/2015,2/4/2015,GE Capital Retail,Closed with monetary relief,Yes,No
1217620,Credit card,,APR or interest rate,,AR,72758,Web,1/30/2015,1/30/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1217632,Credit card,,Unsolicited issuance of credit card,,TN,37080,Referral,1/30/2015,2/2/2015,Regions,Closed with non-monetary relief,Yes,No
1219534,Credit card,,Closing/Cancelling account,,MI,48104,Web,1/30/2015,1/31/2015,U.S. Bancorp,Closed with explanation,Yes,Yes
1216037,Credit card,,Delinquent account,,IL,60649,Web,1/29/2015,1/29/2015,GE Capital Retail,Closed with explanation,Yes,No
1216041,Credit card,,Billing statement,,OH,44460,Web,1/29/2015,2/10/2015,Citibank,Closed with monetary relief,Yes,No
1216077,Credit card,,Billing disputes,,NY,11716,Phone,1/29/2015,2/3/2015,GE Capital Retail,Closed with monetary relief,Yes,No
1216168,Credit card,,Other,,SC,29073,Web,1/29/2015,1/29/2015,GE Capital Retail,Closed with non-monetary relief,Yes,No
1216263,Credit card,,Other,,MN,55372,Web,1/29/2015,1/29/2015,Citibank,Closed with explanation,Yes,Yes
1216256,Credit card,,Closing/Cancelling account,,NY,11373,Web,1/29/2015,2/9/2015,GE Capital Retail,Closed with explanation,Yes,No
1216354,Credit card,,Billing statement,,IN,46062,Referral,1/29/2015,2/3/2015,Capital One,Closed with monetary relief,Yes,Yes
1216493,Credit card,,Billing disputes,,TX,79412,Web,1/29/2015,3/4/2015,GE Capital Retail,Closed with monetary relief,Yes,No
1216553,Credit card,,Other,,MN,56715,Postal mail,1/29/2015,2/2/2015,Wells Fargo,Closed with explanation,Yes,No
1216543,Credit card,,APR or interest rate,,CA,92263,Postal mail,1/29/2015,2/3/2015,Citibank,Closed with explanation,Yes,No
1216614,Credit card,,Customer service / Customer relations,,CA,93108,Web,1/29/2015,1/29/2015,Citibank,Closed with monetary relief,Yes,No
1216570,Credit card,,Billing disputes,,NJ,7305,Web,1/29/2015,2/3/2015,GE Capital Retail,Closed with explanation,Yes,No
1216575,Credit card,,Identity theft / Fraud / Embezzlement,,IL,60175,Postal mail,1/29/2015,2/3/2015,Citibank,Closed with monetary relief,Yes,Yes
1216633,Credit card,,Delinquent account,,AZ,85027,Web,1/29/2015,2/4/2015,Alpha Recovery Corp,Closed with non-monetary relief,Yes,No
1216729,Credit card,,Identity theft / Fraud / Embezzlement,,NC,28376,Web,1/29/2015,2/20/2015,Discover,Closed with non-monetary relief,Yes,No
1216739,Credit card,,Other,,NH,3301,Web,1/29/2015,2/10/2015,RBS Citizens,Closed with explanation,Yes,No
1218883,Credit card,,Rewards,,AZ,85395,Web,1/29/2015,1/30/2015,JPMorgan Chase,Closed with non-monetary relief,Yes,No
1216804,Credit card,,Other,,CA,90406,Web,1/29/2015,1/29/2015,JPMorgan Chase,Closed with explanation,Yes,No
1216909,Credit card,,Billing statement,,TX,77006,Web,1/29/2015,1/29/2015,BBVA Compass,Closed with monetary relief,Yes,No
1216989,Credit card,,Billing disputes,,ID,47803,Phone,1/29/2015,2/4/2015,Barclays,Closed with explanation,Yes,No
1216988,Credit card,,Billing disputes,,ID,47803,Phone,1/29/2015,2/5/2015,GE Capital Retail,Closed with explanation,Yes,No
1217050,Credit card,,Transaction issue,,CA,94619,Web,1/29/2015,1/29/2015,Discover,Closed with explanation,Yes,No
1217080,Credit card,,Other,,CO,80402,Web,1/29/2015,2/2/2015,PayPal,Closed with monetary relief,Yes,No
1217128,Credit card,,Advertising and marketing,,IL,60004,Web,1/29/2015,2/2/2015,Discover,Closed with explanation,Yes,Yes
1217143,Credit card,,Customer service / Customer relations,,,49045,Web,1/29/2015,1/29/2015,"Weltman, Weinberg & Reis",Closed with explanation,Yes,No
1218988,Credit card,,Customer service / Customer relations,,CA,91225,Web,1/29/2015,1/29/2015,Wells Fargo,Closed with explanation,Yes,Yes
1215483,Credit card,,Credit determination,,NY,11518,Phone,1/29/2015,1/30/2015,Citibank,Closed with explanation,Yes,No
1217174,Credit card,,Billing disputes,,FL,33606,Web,1/29/2015,2/3/2015,GE Capital Retail,Closed with explanation,Yes,Yes
1217226,Credit card,,Other,,CA,92811,Web,1/29/2015,2/3/2015,Citibank,Closed with explanation,Yes,No
1215604,Credit card,,Credit line increase/decrease,,CA,92109,Web,1/29/2015,1/29/2015,Capital One,Closed with non-monetary relief,Yes,No
1215652,Credit card,,Delinquent account,,AR,72758,Web,1/29/2015,1/29/2015,GE Capital Retail,Closed with monetary relief,Yes,No
1217456,Credit card,,Delinquent account,,CA,94040,Web,1/29/2015,1/30/2015,Capital One,Closed with explanation,Yes,No
1217446,Credit card,,Transaction issue,,NE,68124,Web,1/29/2015,1/29/2015,Barclays,Closed with monetary relief,Yes,No
1217477,Credit card,,Payoff process,,MA,1583,Web,1/29/2015,2/4/2015,GE Capital Retail,Closed with monetary relief,Yes,No
1217711,Credit card,,Billing statement,,HI,96753,Web,1/29/2015,1/30/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1217576,Credit card,,Delinquent account,,TN,37122,Web,1/29/2015,1/30/2015,Capital One,Closed with explanation,Yes,No
1217662,Credit card,,Other,,NC,27612,Web,1/29/2015,1/30/2015,Bank of America,Closed with explanation,Yes,Yes
1217650,Credit card,,Billing statement,,FL,33411,Postal mail,1/29/2015,2/3/2015,Amex,Closed with explanation,Yes,No
1217683,Credit card,,Other,,GA,30044,Web,1/29/2015,1/30/2015,Citibank,Closed with explanation,Yes,Yes
1217702,Credit card,,Credit card protection / Debt protection,,CO,80212,Web,1/29/2015,1/30/2015,Bank of America,Closed with non-monetary relief,Yes,Yes
1217742,Credit card,,Credit determination,,NJ,7052,Web,1/29/2015,1/30/2015,Citibank,Closed with explanation,Yes,No
1217725,Credit card,,Rewards,,MA,2476,Web,1/29/2015,1/30/2015,Amex,Closed with explanation,Yes,No
1217745,Credit card,,Identity theft / Fraud / Embezzlement,,TX,78861,Web,1/29/2015,1/30/2015,Citibank,Closed with monetary relief,Yes,No
1215877,Credit card,,Billing disputes,,OR,97304,Web,1/29/2015,1/29/2015,JPMorgan Chase,Closed with explanation,Yes,No
1215886,Credit card,,Late fee,,FL,32117,Web,1/29/2015,1/29/2015,Bank of America,Closed with monetary relief,Yes,No
1214279,Credit card,,Other,,AR,71968,Referral,1/28/2015,2/2/2015,Bank of America,Closed with explanation,Yes,No
1214253,Credit card,,Billing disputes,,OH,43081,Referral,1/28/2015,1/29/2015,Capital One,Closed with explanation,Yes,No
1214259,Credit card,,Billing disputes,,OH,43537,Web,1/28/2015,1/28/2015,GE Capital Retail,Closed with monetary relief,Yes,No
1214538,Credit card,,Other,,CT,,Referral,1/28/2015,2/2/2015,Amex,Closed with explanation,Yes,No
1214307,Credit card,,Other,,CA,93010,Postal mail,1/28/2015,1/28/2015,Bank of America,Closed with monetary relief,Yes,No
1214396,Credit card,,Billing disputes,,NJ,7029,Web,1/28/2015,2/3/2015,Citibank,Closed with explanation,Yes,No
1213328,Credit card,,Identity theft / Fraud / Embezzlement,,MS,39211,Phone,1/28/2015,2/3/2015,HSBC,Closed with explanation,Yes,No
1213306,Credit card,,Billing disputes,,NJ,8857,Postal mail,1/28/2015,2/2/2015,JPMorgan Chase,Closed with explanation,Yes,No
1214475,Credit card,,Identity theft / Fraud / Embezzlement,,MA,2446,Web,1/28/2015,1/28/2015,Capital One,Closed with monetary relief,Yes,No
1213325,Credit card,,Credit card protection / Debt protection,,CA,90301,Web,1/28/2015,1/29/2015,Discover,Closed with explanation,Yes,No
1214458,Credit card,,Billing disputes,,CO,92263,Phone,1/28/2015,2/3/2015,GE Capital Retail,Closed with explanation,Yes,Yes
1214469,Credit card,,Billing disputes,,MI,48176,Referral,1/28/2015,2/2/2015,TCF National Bank,Closed with monetary relief,Yes,No
1214480,Credit card,,Billing disputes,,CO,80124,Referral,1/28/2015,2/3/2015,JPMorgan Chase,Closed with explanation,Yes,No
1214585,Credit card,,Late fee,,NY,11946,Referral,1/28/2015,1/29/2015,Amex,Closed with explanation,Yes,Yes
1214568,Credit card,,Advertising and marketing,,CA,92009,Web,1/28/2015,2/2/2015,GE Capital Retail,Closed with monetary relief,Yes,No
1214694,Credit card,,Rewards,,ME,4401,Referral,1/28/2015,1/29/2015,Amex,Closed with explanation,Yes,No
1214791,Credit card,,Billing disputes,,CA,92630,Web,1/28/2015,1/28/2015,JPMorgan Chase,Closed with monetary relief,Yes,No
1214842,Credit card,,Credit card protection / Debt protection,,GA,30721,Web,1/28/2015,1/28/2015,Bank of America,Closed with non-monetary relief,Yes,Yes
1214848,Credit card,,Delinquent account,,CA,93030,Phone,1/28/2015,2/3/2015,TD Bank,Closed with non-monetary relief,Yes,No
1214897,Credit card,,Bankruptcy,,AL,35404,Web,1/28/2015,2/2/2015,"Portfolio Recovery Associates, Inc.",Closed with explanation,Yes,No
1214919,Credit card,,Closing/Cancelling account,,NY,10023,Referral,1/28/2015,2/3/2015,Citibank,Closed with explanation,Yes,Yes
1214924,Credit card,,Closing/Cancelling account,,CA,93065,Postal mail,1/28/2015,2/3/2015,State Farm Bank,Closed with monetary relief,Yes,No
1214898,Credit card,,Billing disputes,,IL,60035,Web,1/28/2015,1/28/2015,Citibank,Closed with monetary relief,Yes,No
1213646,Credit card,,Customer service / Customer relations,,CA,92663,Web,1/28/2015,1/28/2015,USAA Savings,Closed with explanation,Yes,Yes
1213644,Credit card,,Billing disputes,,CA,92663,Web,1/28/2015,1/28/2015,Army and Air Force Exchange Service,Closed with explanation,Yes,Yes
1213654,Credit card,,Identity theft / Fraud / Embezzlement,,CA,92663,Web,1/28/2015,2/2/2015,GE Capital Retail,Closed with explanation,Yes,Yes
1213672,Credit card,,Billing statement,,TX,77388,Phone,1/28/2015,1/28/2015,Discover,Closed with explanation,Yes,No
1213713,Credit card,,APR or interest rate,,VA,23323,Phone,1/28/2015,2/2/2015,GE Capital Retail,Closed with explanation,Yes,No
1213710,Credit card,,Other fee,,NJ,8077,Web,1/28/2015,1/28/2015,Citibank,Closed with monetary relief,Yes,No
1213704,Credit card,,Billing disputes,,NY,14618,Web,1/28/2015,1/28/2015,Bank of America,Closed with explanation,Yes,Yes
1213780,Credit card,,Unsolicited issuance of credit card,,NJ,7047,Web,1/28/2015,2/2/2015,"NetSpend Corporation,  a TSYS Company",Closed with explanation,Yes,No
1214635,Credit card,,Closing/Cancelling account,,FL,34274,Web,1/28/2015,1/28/2015,Capital One,Closed with explanation,Yes,No
1213923,Credit card,,Billing statement,,MA,1821,Web,1/28/2015,1/28/2015,Citibank,Closed with monetary relief,Yes,No
1213868,Credit card,,Rewards,,FL,33461,Web,1/28/2015,1/28/2015,U.S. Bancorp,Closed with explanation,Yes,No
1213981,Credit card,,Billing disputes,,AZ,86429,Web,1/28/2015,2/2/2015,GE Capital Retail,Closed with monetary relief,Yes,Yes
1213967,Credit card,,Customer service / Customer relations,,NY,12074,Web,1/28/2015,2/2/2015,Barclays,Closed with explanation,Yes,No
1214978,Credit card,,Closing/Cancelling account,,FL,34432,Referral,1/28/2015,2/3/2015,Bank of America,Closed with explanation,Yes,Yes
1215029,Credit card,,Late fee,,VA,23112,Phone,1/28/2015,1/29/2015,Capital One,Closed with non-monetary relief,Yes,No
1215074,Credit card,,Billing disputes,,CA,95829,Web,1/28/2015,1/28/2015,Capital One,Closed with explanation,Yes,No
1215076,Credit card,,Customer service / Customer relations,,MT,59860,Web,1/28/2015,1/29/2015,USAA Savings,Closed with explanation,Yes,No
1214045,Credit card,,Other,,NY,11784,Referral,1/28/2015,2/2/2015,Discover,Closed with explanation,Yes,No
1215166,Credit card,,Billing disputes,,NY,10001,Phone,1/28/2015,1/29/2015,Citibank,Closed with monetary relief,Yes,No
1215204,Credit card,,Other,,KS,66605,Referral,1/28/2015,1/29/2015,Bank of America,Closed with monetary relief,Yes,No
1215496,Credit card,,Other,,AZ,86023,Web,1/28/2015,1/29/2015,U.S. Bancorp,Closed with explanation,Yes,No
1215548,Credit card,,Other,,FL,33076,Web,1/28/2015,1/29/2015,Bank of America,Closed with explanation,Yes,Yes
1215639,Credit card,,Identity theft / Fraud / Embezzlement,,CA,92683,Web,1/28/2015,1/29/2015,Bank of America,Closed with explanation,Yes,No
1215661,Credit card,,Billing disputes,,IN,46307,Referral,1/28/2015,2/2/2015,Citibank,Closed with explanation,Yes,No
1215669,Credit card,,Customer service / Customer relations,,SC,29710,Referral,1/28/2015,2/3/2015,Wells Fargo,Closed with monetary relief,Yes,Yes
1214243,Credit card,,Payoff process,,OH,44137,Web,1/28/2015,2/2/2015,GE Capital Retail,Closed with monetary relief,Yes,Yes
1215731,Credit card,,Billing disputes,,AZ,85207,Postal mail,1/28/2015,2/3/2015,Capital One,Closed with monetary relief,Yes,Yes
1214129,Credit card,,Closing/Cancelling account,,NC,28540,Phone,1/28/2015,1/29/2015,Amex,Closed with monetary relief,Yes,No
1214128,Credit card,,Late fee,,AZ,85020,Web,1/28/2015,1/28/2015,Capital One,Closed with monetary relief,Yes,No
1215775,Credit card,,Billing statement,,MI,48838,Web,1/28/2015,1/29/2015,Fifth Third Bank,Closed with monetary relief,Yes,Yes
1215805,Credit card,,APR or interest rate,,CO,80536,Web,1/28/2015,1/29/2015,GE Capital Retail,Closed with monetary relief,Yes,No
1215809,Credit card,,Advertising and marketing,,TX,77494,Web,1/28/2015,1/29/2015,Amex,Closed with explanation,Yes,No
1215839,Credit card,,Delinquent account,,IL,60151,Web,1/28/2015,1/29/2015,Citibank,Closed with monetary relief,Yes,Yes
1214194,Credit card,,Balance transfer,,PA,19007,Web,1/28/2015,2/2/2015,Discover,Closed with monetary relief,Yes,No
1211209,Credit card,,Transaction issue,,CA,91201,Web,1/27/2015,1/27/2015,Citibank,Closed with explanation,Yes,No
1212948,Credit card,,Rewards,,PA,19056,Web,1/27/2015,1/27/2015,Discover,Closed with explanation,Yes,No
1211241,Credit card,,Billing disputes,,MI,48104,Postal mail,1/27/2015,1/29/2015,Capital One,Closed with monetary relief,Yes,No
1213255,Credit card,,Identity theft / Fraud / Embezzlement,,SC,29730,Web,1/27/2015,1/28/2015,Sterling Jewelers Inc.,Closed with explanation,Yes,Yes
1213332,Credit card,,Identity theft / Fraud / Embezzlement,,GA,30519,Web,1/27/2015,1/28/2015,Citibank,Closed with explanation,Yes,Yes
1211248,Credit card,,Other fee,,VA,24503,Phone,1/27/2015,1/28/2015,Capital One,Closed with monetary relief,Yes,No
1213357,Credit card,,Billing disputes,,CA,93065,Web,1/27/2015,1/28/2015,Citibank,Closed with monetary relief,Yes,Yes
1213356,Credit card,,Billing disputes,,CA,93065,Web,1/27/2015,1/28/2015,Discover,Closed with explanation,Yes,Yes
1213355,Credit card,,Credit card protection / Debt protection,,CA,93065,Web,1/27/2015,1/28/2015,Citibank,Closed with explanation,Yes,Yes
1213392,Credit card,,Billing disputes,,MA,1890,Web,1/27/2015,1/28/2015,Amex,Closed with monetary relief,Yes,No
1213415,Credit card,,Identity theft / Fraud / Embezzlement,,MA,1867,Web,1/27/2015,1/27/2015,Bank of America,Closed with explanation,Yes,No
1213438,Credit card,,Delinquent account,,CA,91750,Web,1/27/2015,1/27/2015,Bank of America,Closed with explanation,Yes,Yes
1213437,Credit card,,Identity theft / Fraud / Embezzlement,,CA,93309,Web,1/27/2015,2/2/2015,Comerica,Closed with monetary relief,Yes,No
1212840,Credit card,,Late fee,,CT,6710,Phone,1/27/2015,1/27/2015,Citibank,Closed with monetary relief,Yes,No
1211306,Credit card,,Billing statement,,NY,11223,Postal mail,1/27/2015,1/28/2015,Citibank,Closed with explanation,Yes,Yes
1211299,Credit card,,Closing/Cancelling account,,NY,11201,Web,1/27/2015,1/27/2015,JPMorgan Chase,Closed with explanation,Yes,No
1211314,Credit card,,APR or interest rate,,CA,93023,Web,1/27/2015,1/27/2015,Discover,Closed with explanation,Yes,Yes
1211332,Credit card,,Closing/Cancelling account,,NC,28215,Web,1/27/2015,1/27/2015,Capital One,Closed with explanation,Yes,No
1212528,Credit card,,APR or interest rate,,NY,10128,Web,1/27/2015,1/27/2015,Capital One,Closed with explanation,Yes,Yes
1212508,Credit card,,Balance transfer,,FL,33411,Web,1/27/2015,1/27/2015,Barclays,Closed with explanation,Yes,No
1212634,Credit card,,Identity theft / Fraud / Embezzlement,,KY,41059,Web,1/27/2015,1/30/2015,Barclays,Closed with explanation,Yes,Yes
1212657,Credit card,,Rewards,,MA,2067,Referral,1/27/2015,1/30/2015,U.S. Bancorp,Closed with non-monetary relief,Yes,No
1212754,Credit card,,Late fee,,NJ,19072,Web,1/27/2015,1/27/2015,Barclays,Closed with explanation,Yes,No
1212833,Credit card,,Delinquent account,,TX,76106,Web,1/27/2015,1/27/2015,Amex,Closed with explanation,Yes,Yes
1212769,Credit card,,Unsolicited issuance of credit card,,NJ,7450,Web,1/27/2015,1/29/2015,PayPal,Closed with explanation,Yes,No
1211898,Credit card,,Balance transfer,,IL,60201,Referral,1/27/2015,1/28/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1211933,Credit card,,Closing/Cancelling account,,TX,77573,Web,1/27/2015,1/27/2015,Bank of America,Closed with monetary relief,Yes,No
1212818,Credit card,,Other fee,,GA,30022,Web,1/27/2015,1/27/2015,Amex,Closed with explanation,Yes,No
1212025,Credit card,,Closing/Cancelling account,,PA,15234,Web,1/27/2015,1/27/2015,JPMorgan Chase,Closed with explanation,Yes,No
1212018,Credit card,,Other,,CO,80537,Referral,1/27/2015,1/28/2015,Encore Capital Group,Closed with explanation,Yes,Yes
1212059,Credit card,,Identity theft / Fraud / Embezzlement,,FL,33616,Web,1/27/2015,1/30/2015,Capital One,Closed with explanation,Yes,No
1212030,Credit card,,Credit line increase/decrease,,MO,63139,Referral,1/27/2015,1/29/2015,Bank of America,Closed with explanation,Yes,No
1212098,Credit card,,Closing/Cancelling account,,TX,75070,Referral,1/27/2015,1/30/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1212082,Credit card,,Payoff process,,FL,33458,Web,1/27/2015,1/27/2015,Citibank,Closed with monetary relief,Yes,No
1212156,Credit card,,Late fee,,VA,22556,Web,1/27/2015,1/30/2015,GE Capital Retail,Closed with monetary relief,Yes,No
1212191,Credit card,,Late fee,,TX,77003,Web,1/27/2015,1/27/2015,GE Capital Retail,Closed with explanation,Yes,Yes
1212158,Credit card,,Identity theft / Fraud / Embezzlement,,PA,17319,Web,1/27/2015,1/27/2015,Capital One,Closed with explanation,Yes,No
1212292,Credit card,,Billing statement,,PA,16346,Web,1/27/2015,1/27/2015,SunTrust Bank,Closed with non-monetary relief,Yes,No
1211515,Credit card,,Other,,CA,91602,Web,1/27/2015,1/27/2015,Amex,Closed with explanation,Yes,No
1211543,Credit card,,Other,,GA,30291,Web,1/27/2015,1/27/2015,GE Capital Retail,Closed with explanation,Yes,No
1211527,Credit card,,Unsolicited issuance of credit card,,AZ,85024,Web,1/27/2015,1/27/2015,Bank of America,Closed with explanation,Yes,No
